	CO	PVs	CO2	PV	CH4	H2O	f_Bilger	chi	O2	H2	T	r_in_m
26224	2.54971e-05	0.0995911	0.00768436	0.599412	2.73049e-07	0.00629137	0.00278717	0.0	0.221032	1.26465e-06	418.51599999999996	0.011178457083359043
20371	0.00141711	1.01158	0.06956489999999999	5.58786	3.28752e-05	0.0581783	0.0263236	0.0	0.122768	7.92909e-05	1363.99	0.009598547912314652
586	0.00221613	1.35486	0.07850039999999998	6.257680000000001	5.7923699999999996e-05	0.0664312	0.030195299999999998	0.0	0.107589	0.000126566	1487.99	0.009501044375146343
25129	2.63846e-06	0.0413233	0.00110021	0.0850602	2.70348e-08	0.000899686	0.00039491699999999995	0.0	0.23128800000000002	1.30017e-07	316.98900000000003	0.011787399627755057
43260	0.00415282	2.10902	0.112027	8.77425	0.000156344	0.095314	0.043797300000000004	0.0	0.0526553	0.000245949	1910.86	0.008402856565317534
36354	0.08069019999999999	1223.58	0.053734699999999996	11.2106	0.00882051	0.123025	0.0840515	0.0	0.016913900000000003	0.00522425	1765.17	0.005716496170295227
41881	0.000257585	0.364772	0.0312992	2.48055	3.66913e-06	0.025771299999999997	0.0115732	0.0	0.18401700000000001	1.33428e-05	781.36	0.010310107451719404
22823	0.000572269	0.5253439999999999	0.0418189	3.32899	9.36618e-06	0.0346465	0.0155709	0.0	0.167204	3.02562e-05	941.581	0.01072207060331632
6898	0.00682802	0.05540880000000001	0.00155992	1.0378	0.22924699999999998	0.013728799999999998	0.239659	0.0	0.162205	0.00326422	421.05199999999996	0.0016994850523908704
5736	0.0071586	0.142631	0.00164675	1.0963399999999999	0.208023	0.014478399999999999	0.218773	0.0	0.16629000000000002	0.00332318	433.707	0.0030428223848803595
14136	1.23363e-07	0.0331843	0.000110374	0.00872037	1.26349e-09	9.0096e-05	3.99309e-05	0.0	0.232828	6.0788599999999994e-09	301.70799999999997	0.012085309216238531
15637	0.0609602	607.45	0.02387	7.483280000000001	0.135927	0.0838096	0.194613	0.0	0.061609699999999996	0.00610559	1163.87	0.00469572246280591
31249	0.00255937	1.9225400000000001	0.119478	9.16953	8.405e-05	0.0999758	0.0454289	0.0	0.043376300000000007	0.000139846	1988.58	0.008080499426161727
27492	0.0449875	97.5148	0.099272	11.034	0.00130146	0.12119300000000001	0.0648184	0.0	0.010018899999999999	0.00222095	2023.54	0.005662802808583396
13043	0.00117463	0.883519	0.06551839999999999	5.22275	2.57983e-05	0.0545366	0.024645	0.0	0.12949000000000002	6.51588e-05	1306.76	0.009633029204409171
24848	0.00493565	1.61465	0.132184	9.86916	8.644379999999999e-05	0.112427	0.0514069	0.0	0.0195586	0.00020004599999999997	2142.6	0.007274598999182017
28244	4.6033299999999997e-07	0.034686400000000006	0.000312712	0.024407400000000003	4.71565e-09	0.00025538599999999997	0.000112887	0.0	0.232514	2.26837e-08	304.837	0.011929175761803495
15271	0.0006648260000000001	0.645176	0.05406609999999999	4.29705	1.2560899999999999e-05	0.044699	0.0201139	0.0	0.148063	3.60085e-05	1132.49	0.01016169725573932
17237	0.00199752	1.7530400000000002	0.0957219	7.57798	6.34725e-05	0.08041469999999999	0.036411900000000004	0.0	0.0812178	0.000117455	1710.0	0.008725219957829143
21980	0.0373452	54.4714	0.108124	10.8176	0.000620827	0.122201	0.062295500000000004	0.0	0.00718346	0.00161298	2081.17	0.0059851567452009966
27015	0.019969	0.276567	0.00515425	2.7175	0.126856	0.0341968	0.150786	0.0	0.156615	0.00497904	668.072	0.004749410212331633
43372	0.00162331	1.38266	0.08167039999999999	6.54343	4.3747e-05	0.06858919999999999	0.0309975	0.0	0.10352599999999999	9.31064e-05	1530.76	0.009254620278785078
41318	0.042143	47.2475	0.012901	5.38625	0.08610839999999999	0.0641932	0.129155	0.0	0.116074	0.00591292	990.3860000000001	0.004104691737816617
19171	0.010653900000000001	2.3279	0.123449	10.1259	0.000406544	0.110232	0.052224900000000005	0.0	0.0246729	0.0005768230000000001	2074.5	0.007167112774423184
7961	0.0685786	1603.48	0.0695174	11.3105	0.00435415	0.12084400000000001	0.07399510000000001	0.0	0.0160458	0.0039457	1862.98	0.005232953238516469
33429	0.00273215	1.9415799999999999	0.11905299999999999	9.14397	9.19218e-05	0.09977860000000001	0.0453915	0.0	0.04378119999999999	0.000150934	1984.54	0.0078118301280173785
29816	0.0812837	68.0857	0.0743289	11.6499	0.00115343	0.125721	0.0773248	0.0	0.00177645	0.00515509	1937.21	0.0063075216694435535
41162	0.0405225	64.9092	0.0132369	5.28618	0.0960752	0.062723	0.137949	0.0	0.11591900000000001	0.00564339	972.1110000000001	0.0040510024993924655
12603	0.00395227	1.9263	0.124633	9.70623	0.000125051	0.10529300000000001	0.048189800000000005	0.0	0.033124	0.00020585900000000002	2052.09	0.007328292305940041
37822	0.0127419	1.90703	0.00329918	1.9129200000000002	0.1393	0.0244496	0.155847	0.0	0.168989	0.00397982	559.182	0.002004114888823303
23344	0.00220168	5.16933e-10	0.000380897	0.358426	0.295256	0.0049168	0.29978	0.0	0.157824	0.00224281	319.76599999999996	0.0011110359969492437
19868	0.0537577	175.68400000000003	0.09480670000000001	11.2359	0.00102479	0.123724	0.06765700000000001	0.0	0.0057972	0.00274909	2023.59	0.006361210048449901
8043	0.002516	1.82677	0.0977163	7.83398	8.260440000000001e-05	0.08244589999999999	0.0374783	0.0	0.0773646	0.000148639	1735.72	0.00877890809056001
36082	0.0009258589999999999	0.6746949999999999	0.0525524	4.16878	1.72689e-05	0.043716500000000005	0.019725200000000002	0.0	0.15001	5.0058e-05	1106.5	0.010198702126643418
14597	0.00137643	1.33165	0.08098689999999999	6.40986	3.65309e-05	0.06782	0.0305874	0.0	0.104947	7.87777e-05	1521.85	0.009759142167219412
35985	0.00941143	1.64878	0.13212000000000002	10.1397	0.00018052099999999997	0.11666199999999999	0.0541538	0.0	0.0126339	0.000385461	2170.81	0.007596958772594466
1754	0.00852948	2.01434e-07	0.00214132	1.24775	0.315438	0.0162257	0.327513	0.0	0.138374	0.00322359	445.81199999999995	0.002386300907916686
15020	0.000389979	0.45003999999999994	0.037984	3.01667	6.03735e-06	0.0313459	0.014062200000000002	0.0	0.173438	2.0461e-05	883.807	0.010504078964906918
33712	0.00166014	1.63401	0.0910441	7.23959	4.98616e-05	0.07634550000000001	0.0344811	0.0	0.0889461	9.68269e-05	1651.44	0.00888639502716912
680	0.012800799999999998	0.016035499999999998	0.00332531	1.8353	0.162605	0.0236357	0.17974400000000001	0.0	0.163878	0.00417185	524.901	0.002494433226316489
19579	0.08151169999999999	211.858	0.0689952	11.6425	0.00285301	0.126246	0.0796754	0.0	0.00415894	0.00524215	1894.38	0.006038849239134886
43132	0.0198215	27.5512	0.118228	10.2	0.0007189989999999999	0.115	0.056199	0.0	0.0176541	0.000923635	2079.31	0.007435776581485218
10056	0.0115353	9.413360000000001e-06	0.0030403	1.6529099999999999	0.242833	0.021261099999999998	0.258396	0.0	0.148223	0.00377509	497.029	0.0007372498529026642
36605	0.0175999	3.8653800000000005	0.00464123	2.5484299999999998	0.110884	0.0323367	0.131984	0.0	0.164507	0.00443776	656.41	0.0036397685275352336
39745	0.0815847	66.8315	0.074301	11.6503	0.0010673	0.125769	0.07732080000000001	0.0	0.00159941	0.00517344	1938.27	0.005555310289740799
7446	0.00348716	2.03904	0.110714	8.74583	0.00012827799999999998	0.09371260000000001	0.0428744	0.0	0.0557055	0.000206115	1893.0	0.008617732131257041
5684	0.0660951	102.771	0.08668669999999999	11.4623	0.0008441910000000001	0.124998	0.07146469999999999	0.0	0.0032265999999999996	0.00370807	2000.01	0.007274602367634948
37032	0.0009016180000000001	0.8130109999999999	0.0642908	5.1255	1.9303099999999998e-05	0.053240199999999994	0.024003599999999996	0.0	0.131838	4.9815500000000004e-05	1291.01	0.010196716275507523
34727	0.00321591	1.95858	0.102296	8.01661	0.00011193600000000001	0.0867162	0.0396153	0.0	0.0692221	0.00019126	1793.28	0.009038130878035568
14213	0.021421	0.265895	0.00586088	2.89088	0.134356	0.0361642	0.159887	0.0	0.151346	0.00502596	679.5089999999999	0.003533775409764463
42952	0.0670878	239.58900000000003	0.08360930000000001	11.4715	0.00152727	0.12365599999999999	0.0723326	0.0	0.00549706	0.00385843	1960.55	0.006146343126388242
40362	0.000935602	0.800775	0.0629393	5.01431	1.9791600000000002e-05	0.052172199999999995	0.023532	0.0	0.133883	5.1586300000000004e-05	1269.64	0.00972105502449194
31002	0.0542886	196.921	0.0938005	11.2519	0.00120296	0.12328299999999999	0.0679472	0.0	0.00655069	0.00282566	2013.13	0.006200029917516528
33843	0.00142304	1.3706	0.0820434	6.56058	3.8356100000000004e-05	0.068737	0.0310089	0.0	0.10323800000000001	8.16214e-05	1535.75	0.009615422736900341
28256	0.04110080000000001	15.0914	0.10733	10.9819	0.00034590900000000004	0.125085	0.06360299999999999	0.0	0.00343341	0.00175626	2109.02	0.006038854389705137
43366	0.0475221	166.351	0.0156093	6.10506	0.07307369999999999	0.07194389999999999	0.12047999999999999	0.0	0.10568699999999999	0.00586982	1083.85	0.002825095620417121
32448	0.00498178	0.005769399999999999	0.00106416	0.771421	0.270167	0.0103184	0.278328	0.0	0.157068	0.00288584	382.60900000000004	0.0014804901175762707
7476	0.0115631	1.46012	0.132771	10.4232	0.000136221	0.119528	0.0555215	0.0	0.00813773	0.00042146400000000003	2196.81	0.007113420706783762
43209	0.0180007	0.000312083	0.0052447	2.46236	0.21991	0.0308565	0.241999	0.0	0.138764	0.00437033	596.346	0.003011518355796624
35862	7.190090000000001e-05	0.18947999999999998	0.016747	1.32107	8.518930000000001e-07	0.013726499999999999	0.0061496	0.0	0.20689200000000002	3.62099e-06	558.156	0.010521251393042559
26075	0.0267998	2.2069799999999997	0.008421399999999999	3.51844	0.18907000000000002	0.042945	0.219373	0.0	0.12601099999999998	0.00498978	724.666	0.0036397685275352336
12445	0.00350125	1.17193e-06	0.000672115	0.556791	0.23268699999999998	0.00755338	0.239116	0.0	0.169219	0.00271954	347.51300000000003	0.0019955371641041924
