	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
777854	7.702899999999999	3.254336302264058e-18	0.13701983072724191	0.007363311798779276	0.1149904917225502	0.0001942495332623037	0.011771535977500195	2179.813378917295	0.05349898114255393
555230	0.24731999999999998	0.5340682726773612	0.0	0.0	0.0	1.8559342808663566e-35	0.10857259388697636	300.11377343354087	0.534065823652742
1019340	9.4674	1.9556945074110874e-19	0.0011662204819443394	7.061791549215407e-05	0.002511295368834902	7.642593937608392e-06	0.2298162055517838	342.89014643486837	0.0007770975352997706
457046	14.937999999999999	0.0	0.0	0.0	0.0	0.0	0.2329999954	300.6593601943956	-8.969232817885595e-13
1068834	9.1727	5.941789524329571e-19	0.016111981747555494	0.0005338010234612077	0.019385519443525408	1.5706494613440908e-05	0.2026570199395714	658.4857426787132	0.00727812851144197
1291471	3.4816	0.04957962315215113	0.002320785666772076	0.0008191321011815309	0.004299064807622954	9.28130478299109e-05	0.21521374300919152	370.00033337890517	0.05139920253930565
592191	5.8355	9.764052130361123e-13	0.1372025079450347	0.009037363523085113	0.12045406314469488	0.0002620433412530631	0.006278013894392126	2233.4257581423644	0.0551918842761519
121906	3.9964	0.02403809785391088	0.006964310334237427	0.002062903902969595	0.008648586280630484	8.901426827532437e-05	0.21234807839742226	445.3821263342682	0.02815640649251595
1021449	4.923	2.0957772196523998e-05	0.12867023790208704	0.014107742219487194	0.1139028408344613	0.00041813350673232483	0.01405473313663565	2132.8079684149843	0.0542669496000114
39015	12.040999999999999	0.0	2.984174929519001e-33	2.2312711318689815e-31	5.522621333574402e-29	1.0921808086457713e-19	0.2329999954	299.80689648711837	-1.687410738906291e-16
626556	5.3207	6.938034793751814e-11	0.1363534470456203	0.009622352047256795	0.12011507555339727	0.00028944961144450337	0.006663923560981897	2226.3580314802757	0.0552137954206121
664069	10.923	3.454023507815062e-33	4.1377270464696016e-20	2.1608103286694363e-19	2.3778528824475823e-17	1.148459028965715e-12	0.2329999954	299.4435668685273	2.3787073259642015e-12
1119561	1.8059	0.22799289172713624	1.271389276418135e-12	5.017380219640173e-13	5.124301009849436e-12	5.107394100445093e-12	0.17989337046685638	300.1592020364328	0.2279891819031594
401424	9.8934	4.753306955635043e-22	3.732700095345017e-07	8.436085531001038e-08	3.744851740094612e-06	5.873220661841408e-07	0.2329964087323799	300.46495329340627	1.9611188412247435e-06
485866	10.806	2.1017561531348412e-31	3.5936278914620564e-18	1.4262228389894243e-17	1.4391747864240065e-15	1.5824712672512055e-11	0.2329999954	300.75605908524665	3.2325521866225146e-11
763380	13.290999999999999	0.0	0.0	0.0	0.0	3.8605784265703083e-28	0.2329999954	298.48780278049	-4.213302730344999e-11
1039650	7.497000000000001	5.439120186840182e-18	0.13755778347205316	0.007959030923949726	0.11721030248495275	0.0002140970829424772	0.009128014877604321	2209.7355665643613	0.054258154945959716
790498	7.394	7.101551792320213e-18	0.13777769498385564	0.008300204916062566	0.11866965068937499	0.00022829559457820592	0.007622274738451342	2212.0897498762642	0.05470311752274156
1083396	8.5408	2.6470048484996444e-20	0.0961931244429432	0.0022436225220097725	0.0766583431055411	4.653071051361228e-05	0.08362601833394187	1683.799802971841	0.03553531467249069
586869	0.8933999999999999	0.6094449894321682	1.4733686504107146e-35	2.8704702727957236e-35	3.2280937935161576e-34	1.7426119491951475e-29	0.09098856431279456	300.09136769125166	0.6094475990555868
343793	2.1289	0.22848463921437576	1.5629945311386928e-09	4.860817303772781e-10	3.560004225997055e-09	5.8397612392874e-10	0.17977683627214938	299.96130979938215	0.2284813895289908
1019232	4.0852	0.04227115439679335	0.002558720203498833	0.0008833937979797229	0.003740097273095254	7.660815165557514e-05	0.2170930360437592	367.444329311509	0.04402557726062467
809166	5.8355	4.214559382214687e-15	0.13731624298930376	0.008962216314424336	0.1204943125333658	0.0002597065918556465	0.006242897372625018	2223.7321604298763	0.055189653929683856
1272941	12.056	0.0	3.980296885497558e-34	5.850261170123688e-32	1.6743448639220232e-29	7.690541191801321e-20	0.2329999954	300.1240006254164	1.923136040432868e-11
830874	4.923	1.8795379134053035e-09	0.13511064989111934	0.009825061520757059	0.1169738260982419	0.0002946225892218483	0.009685035771272686	2188.679148587542	0.054484754521298036
1052401	12.879000000000001	0.0	0.0	0.0	0.0	2.766622215929937e-25	0.2329999954	300.21147151466863	2.487068306122332e-11
514936	6.7763	1.1445549605663801e-17	0.13746606296666386	0.008849038413890908	0.12033719692478127	0.00025112210163261384	0.006299269067690442	2234.976075092025	0.05514398202090238
589596	14.937999999999999	0.0	0.0	0.0	0.0	0.0	0.2329999954	300.49403383421867	5.161214342136079e-12
724253	8.938399999999998	3.5886232518441076e-19	0.043026189958559335	0.001052370291837289	0.04066676327277618	2.058878370793864e-05	0.16138386694469564	1060.7399652827328	0.017097997744912306
777863	8.128899999999998	3.712047687872001e-19	0.12877032887866374	0.004936672098861917	0.10277916472683307	0.00012104962788397828	0.03077200533934295	2043.6498104345874	0.048480701839899984
756200	11.232000000000001	4.8743708613039675e-36	2.5363688177034172e-23	2.4978356992301956e-22	3.3215108695243547e-20	2.477152864180493e-14	0.2329999954	298.5052083354412	-3.0682882565233663e-12
496116	0.7762799999999999	0.7342100842675241	1.0769805029470311e-35	2.0562410575325623e-35	2.7364393301305967e-34	1.2130571365725445e-29	0.06191585447644559	300.2207051108632	0.7342132655692639
352981	7.8059	2.517168055235265e-18	0.1364547116430115	0.007020124446396775	0.11351820665590626	0.00018285967959401955	0.013662929301964841	2173.408701956247	0.052970772197881925
104400	8.7467	4.9793518447004725e-20	0.0767216581187574	0.0015927774259485187	0.06341017452559633	2.922672409906917e-05	0.1125395427290716	1469.6972153682752	0.028651846709950936
648976	12.879000000000001	0.0	0.0	0.0	0.0	9.839141010546227e-26	0.2329999954	299.77955936945017	-3.685586590461248e-12
86008	10.394	8.608291999039653e-27	8.674030900446325e-13	8.834504474060137e-13	5.907409199814954e-11	3.313743606567747e-09	0.2329999954	300.0994276310359	6.4952619047856455e-09
842065	0.68748	0.6536926727232676	0.0	0.0	0.0	2.315239535069322e-34	0.0806842756796461	299.8457578992297	0.6536939976450633
474007	9.1444	5.435992449376596e-19	0.024071826993762226	0.0006952818726727768	0.026213914153655715	1.6698880795763956e-05	0.1900296272307216	792.0510815128358	0.010286260864242638
1036331	6.4816	9.907702048922626e-16	0.13738106869475564	0.008915194284235404	0.12046915823659618	0.00025520222464266406	0.006239014021885639	2232.484490042071	0.05517543726659113
